Local time,Open,High,Low,Close,Volume
16.02.2007 06:00:00.000 GMT+0800,119.246,119.550,118.984,119.392,614382.4952
17.02.2007 06:00:00.000 GMT+0800,119.392,119.392,119.392,119.392,0
18.02.2007 06:00:00.000 GMT+0800,119.392,119.392,119.392,119.392,0
19.02.2007 06:00:00.000 GMT+0800,119.392,119.727,119.198,119.536,617182.6045
20.02.2007 06:00:00.000 GMT+0800,119.535,120.330,119.506,119.998,615736.004
21.02.2007 06:00:00.000 GMT+0800,119.998,121.170,119.713,120.919,615596.4013999999
22.02.2007 06:00:00.000 GMT+0800,120.905,121.636,120.790,121.565,612412.6074
23.02.2007 06:00:00.000 GMT+0800,121.566,121.627,120.898,121.039,612618.3937000001
24.02.2007 06:00:00.000 GMT+0800,121.039,121.039,121.039,121.039,0
25.02.2007 06:00:00.000 GMT+0800,121.039,121.039,121.039,121.039,0
26.02.2007 06:00:00.000 GMT+0800,121.014,121.060,120.345,120.615,607381.5957
27.02.2007 06:00:00.000 GMT+0800,120.625,120.743,117.515,117.902,611770.9003000002
28.02.2007 06:00:00.000 GMT+0800,117.912,118.806,117.892,118.528,608560.4863
01.03.2007 06:00:00.000 GMT+0800,118.519,118.847,116.979,117.578,618791.504
02.03.2007 06:00:00.000 GMT+0800,117.590,117.812,116.417,116.778,617424.2001999998
03.03.2007 06:00:00.000 GMT+0800,116.778,116.778,116.778,116.778,0
04.03.2007 06:00:00.000 GMT+0800,116.778,116.778,116.778,116.778,0
05.03.2007 06:00:00.000 GMT+0800,116.736,116.788,115.148,115.500,617688.8008000001
06.03.2007 06:00:00.000 GMT+0800,115.514,116.723,115.191,116.573,605183.2958000001
07.03.2007 06:00:00.000 GMT+0800,116.583,116.881,115.963,116.037,610906.0986
08.03.2007 06:00:00.000 GMT+0800,116.031,117.470,115.552,117.147,613361.4991
09.03.2007 06:00:00.000 GMT+0800,117.141,118.363,117.076,118.295,614796.1055
10.03.2007 06:00:00.000 GMT+0800,118.295,118.295,118.295,118.295,0
11.03.2007 06:00:00.000 GMT+0800,118.295,118.295,118.295,118.295,0
12.03.2007 05:00:00.000 GMT+0800,118.292,118.475,117.209,117.690,618169.8006999999
13.03.2007 05:00:00.000 GMT+0800,117.686,117.761,116.183,116.244,616450.8017000001
14.03.2007 05:00:00.000 GMT+0800,116.262,117.117,115.752,117.043,613550.0958
15.03.2007 05:00:00.000 GMT+0800,117.041,117.768,116.972,117.539,611758.8028000001
16.03.2007 05:00:00.000 GMT+0800,117.527,117.593,116.495,116.668,613436.9942000001
17.03.2007 05:00:00.000 GMT+0800,116.668,116.668,116.668,116.668,0
18.03.2007 05:00:00.000 GMT+0800,116.668,116.668,116.668,116.668,0
19.03.2007 05:00:00.000 GMT+0800,116.417,117.750,116.215,117.485,617257.7011999999
20.03.2007 05:00:00.000 GMT+0800,117.485,117.985,116.917,117.249,616126.4102
21.03.2007 05:00:00.000 GMT+0800,117.247,117.934,117.164,117.499,613483.9863999999
22.03.2007 05:00:00.000 GMT+0800,117.498,118.281,117.235,118.087,612642.9083000001
23.03.2007 05:00:00.000 GMT+0800,118.083,118.231,117.395,118.085,613275.5929
24.03.2007 05:00:00.000 GMT+0800,118.085,118.085,118.085,118.085,0
25.03.2007 05:00:00.000 GMT+0800,118.085,118.085,118.085,118.085,0
26.03.2007 05:00:00.000 GMT+0800,118.035,118.416,117.635,118.113,590170.4042999999
27.03.2007 05:00:00.000 GMT+0800,118.106,118.339,117.640,117.850,443802.4873
28.03.2007 05:00:00.000 GMT+0800,117.840,117.860,116.377,116.838,171861.3841
29.03.2007 05:00:00.000 GMT+0800,116.833,118.081,116.668,118.057,587783.1104000001
30.03.2007 05:00:00.000 GMT+0800,118.033,118.379,117.215,117.800,867044.1044999999
31.03.2007 05:00:00.000 GMT+0800,117.800,117.800,117.800,117.800,0
01.04.2007 05:00:00.000 GMT+0800,117.800,117.800,117.648,117.648,0
02.04.2007 05:00:00.000 GMT+0800,117.960,118.070,117.500,117.850,1316102.8395
03.04.2007 05:00:00.000 GMT+0800,117.840,118.980,117.709,118.950,1313098.7911
04.04.2007 05:00:00.000 GMT+0800,118.950,119.080,118.550,118.710,847439.5088000001
05.04.2007 05:00:00.000 GMT+0800,118.710,118.990,118.430,118.735,646704.6671
06.04.2007 05:00:00.000 GMT+0800,118.730,119.390,118.657,119.245,412576.59630000003
07.04.2007 05:00:00.000 GMT+0800,119.245,119.245,119.245,119.245,0
08.04.2007 05:00:00.000 GMT+0800,119.245,119.245,119.245,119.245,0
09.04.2007 05:00:00.000 GMT+0800,119.245,119.385,119.175,119.320,329342.58940000006
10.04.2007 05:00:00.000 GMT+0800,119.320,119.360,118.760,119.050,772092.8448000002
11.04.2007 05:00:00.000 GMT+0800,119.050,119.540,118.870,119.370,777426.3663000001
12.04.2007 05:00:00.000 GMT+0800,119.370,119.510,118.790,119.130,704404.7094
13.04.2007 05:00:00.000 GMT+0800,119.140,119.565,118.187,119.210,460252.9688
14.04.2007 05:00:00.000 GMT+0800,119.210,119.210,119.210,119.210,0
15.04.2007 05:00:00.000 GMT+0800,119.210,119.210,119.210,119.210,0
16.04.2007 05:00:00.000 GMT+0800,119.150,119.860,119.100,119.730,501199.6908
17.04.2007 05:00:00.000 GMT+0800,119.730,119.815,118.810,118.910,990678.4405000003
18.04.2007 05:00:00.000 GMT+0800,118.900,119.030,118.110,118.670,946135.5048999999
19.04.2007 05:00:00.000 GMT+0800,118.670,118.670,117.610,118.470,981801.8682
20.04.2007 05:00:00.000 GMT+0800,118.470,118.955,118.240,118.640,674330.1292999998
21.04.2007 05:00:00.000 GMT+0800,118.640,118.640,118.640,118.640,0
22.04.2007 05:00:00.000 GMT+0800,118.640,118.640,118.640,118.640,0
23.04.2007 05:00:00.000 GMT+0800,118.692,119.030,118.225,118.650,775693.9484
24.04.2007 05:00:00.000 GMT+0800,118.640,118.940,118.235,118.570,857582.0731999998
25.04.2007 05:00:00.000 GMT+0800,118.570,118.840,118.265,118.740,802250.3916000002
26.04.2007 05:00:00.000 GMT+0800,118.720,119.670,118.530,119.540,945314.0684000001
27.04.2007 05:00:00.000 GMT+0800,119.550,119.760,118.880,119.620,820217.4165999999
28.04.2007 05:00:00.000 GMT+0800,119.620,119.620,119.620,119.620,0
29.04.2007 05:00:00.000 GMT+0800,119.620,119.620,119.620,119.620,0
30.04.2007 05:00:00.000 GMT+0800,119.406,119.750,119.110,119.510,1277874.8589
01.05.2007 05:00:00.000 GMT+0800,119.500,119.860,119.070,119.850,1868722.8222000003
02.05.2007 05:00:00.000 GMT+0800,119.840,120.280,119.500,120.150,2214626.4784999997
03.05.2007 05:00:00.000 GMT+0800,120.150,120.465,119.965,120.440,1474877.7127999994
04.05.2007 05:00:00.000 GMT+0800,120.440,120.460,119.900,120.160,1346149.2149
05.05.2007 05:00:00.000 GMT+0800,120.160,120.160,120.160,120.160,0
06.05.2007 05:00:00.000 GMT+0800,120.160,120.160,120.160,120.160,0
07.05.2007 05:00:00.000 GMT+0800,120.060,120.180,119.785,120.090,1185211.8875
08.05.2007 05:00:00.000 GMT+0800,120.080,120.130,119.520,120.020,2508966.2208000002
09.05.2007 05:00:00.000 GMT+0800,120.020,120.140,119.625,120.080,2222954.6288999994
10.05.2007 05:00:00.000 GMT+0800,120.080,120.530,119.825,119.880,3371331.6508
11.05.2007 05:00:00.000 GMT+0800,119.880,120.230,119.470,120.170,3244065.2735
12.05.2007 05:00:00.000 GMT+0800,120.170,120.170,120.170,120.170,0
13.05.2007 05:00:00.000 GMT+0800,120.170,120.170,120.170,120.170,0
14.05.2007 05:00:00.000 GMT+0800,120.240,120.450,120.035,120.340,2420214.1368999993
15.05.2007 05:00:00.000 GMT+0800,120.340,120.575,120.120,120.250,2938981.4414999997
16.05.2007 05:00:00.000 GMT+0800,120.260,120.840,120.160,120.820,2974347.9162
17.05.2007 05:00:00.000 GMT+0800,120.810,121.360,120.670,121.290,2575210.7657999992
18.05.2007 05:00:00.000 GMT+0800,121.290,121.390,120.685,121.110,2282000.0216999995
19.05.2007 05:00:00.000 GMT+0800,121.110,121.110,121.110,121.110,0
20.05.2007 05:00:00.000 GMT+0800,121.110,121.110,121.110,121.110,0
21.05.2007 05:00:00.000 GMT+0800,121.119,121.630,120.960,121.460,1952213.2051000001
22.05.2007 05:00:00.000 GMT+0800,121.450,121.595,121.200,121.550,1937714.8948
23.05.2007 05:00:00.000 GMT+0800,121.550,121.870,121.310,121.650,2585466.9609
24.05.2007 05:00:00.000 GMT+0800,121.660,121.680,121.240,121.380,2485070.9359
25.05.2007 05:00:00.000 GMT+0800,121.380,121.870,120.850,121.770,2214812.9959000004
26.05.2007 05:00:00.000 GMT+0800,121.770,121.770,121.770,121.770,0
27.05.2007 05:00:00.000 GMT+0800,121.770,121.770,121.770,121.770,0
28.05.2007 05:00:00.000 GMT+0800,121.732,121.810,121.573,121.710,1041043.8809999999
29.05.2007 05:00:00.000 GMT+0800,121.700,121.810,121.185,121.640,2664126.5119
30.05.2007 05:00:00.000 GMT+0800,121.640,121.770,121.285,121.640,2847059.883
31.05.2007 05:00:00.000 GMT+0800,121.640,121.975,121.450,121.730,2336255.9962
01.06.2007 05:00:00.000 GMT+0800,121.720,122.135,121.680,122.060,2064156.4063
02.06.2007 05:00:00.000 GMT+0800,122.060,122.060,122.060,122.060,0
03.06.2007 05:00:00.000 GMT+0800,122.060,122.060,122.060,122.060,0
04.06.2007 05:00:00.000 GMT+0800,122.092,122.110,121.545,121.770,2081135.2032
05.06.2007 05:00:00.000 GMT+0800,121.770,121.940,121.115,121.390,2379753.3752
06.06.2007 05:00:00.000 GMT+0800,121.390,121.490,120.880,121.080,3223080.4924999997
07.06.2007 05:00:00.000 GMT+0800,121.080,121.560,120.770,120.970,3669284.0139999995
08.06.2007 05:00:00.000 GMT+0800,120.970,121.830,120.770,121.710,3182134.5332
09.06.2007 05:00:00.000 GMT+0800,121.710,121.710,121.710,121.710,0
10.06.2007 05:00:00.000 GMT+0800,121.710,121.710,121.710,121.710,0
11.06.2007 05:00:00.000 GMT+0800,121.710,121.835,121.508,121.720,2148111.9142
12.06.2007 05:00:00.000 GMT+0800,121.720,121.860,121.578,121.700,2044003.3749999998
13.06.2007 05:00:00.000 GMT+0800,121.690,122.760,121.480,122.710,2652171.3243
14.06.2007 05:00:00.000 GMT+0800,122.710,123.120,122.535,122.910,1751352.5487000004
15.06.2007 05:00:00.000 GMT+0800,122.900,123.660,122.859,123.430,2120914.8381
16.06.2007 05:00:00.000 GMT+0800,123.430,123.430,123.430,123.430,0
17.06.2007 05:00:00.000 GMT+0800,123.430,123.430,123.430,123.430,0
18.06.2007 05:00:00.000 GMT+0800,123.440,123.750,123.300,123.650,2157235.6913
19.06.2007 05:00:00.000 GMT+0800,123.660,123.730,123.296,123.350,2851450.3167999997
20.06.2007 05:00:00.000 GMT+0800,123.350,123.675,123.100,123.550,2769315.2500000005
21.06.2007 05:00:00.000 GMT+0800,123.560,123.745,123.410,123.720,2345161.5135999992
22.06.2007 05:00:00.000 GMT+0800,123.710,124.140,123.660,123.870,2616660.7071999996
23.06.2007 05:00:00.000 GMT+0800,123.870,123.870,123.870,123.870,0
24.06.2007 05:00:00.000 GMT+0800,123.870,123.870,123.870,123.870,0
25.06.2007 05:00:00.000 GMT+0800,123.780,123.940,123.305,123.660,2598128.7872
26.06.2007 05:00:00.000 GMT+0800,123.660,123.700,122.810,123.250,3376177.008
27.06.2007 05:00:00.000 GMT+0800,123.250,123.260,122.225,122.830,3858057.871399999
28.06.2007 05:00:00.000 GMT+0800,122.830,123.360,122.756,123.170,3572449.1956999996
29.06.2007 05:00:00.000 GMT+0800,123.170,123.560,122.960,123.170,3106279.8166
30.06.2007 05:00:00.000 GMT+0800,123.170,123.170,123.170,123.170,0
01.07.2007 05:00:00.000 GMT+0800,123.170,123.170,123.143,123.143,0
02.07.2007 05:00:00.000 GMT+0800,123.148,123.280,122.085,122.410,2991836.3145999997
03.07.2007 05:00:00.000 GMT+0800,122.410,122.680,122.125,122.450,3036431.6682999996
04.07.2007 05:00:00.000 GMT+0800,122.440,122.700,122.210,122.690,1692733.7225999995
05.07.2007 05:00:00.000 GMT+0800,122.690,123.010,122.330,122.930,3229735.0626000003
06.07.2007 05:00:00.000 GMT+0800,122.940,123.550,122.845,123.320,3115423.0178000005
07.07.2007 05:00:00.000 GMT+0800,123.320,123.320,123.320,123.320,0
08.07.2007 05:00:00.000 GMT+0800,123.320,123.320,123.320,123.320,0
09.07.2007 05:00:00.000 GMT+0800,123.336,123.660,123.210,123.390,2588492.3126000003
10.07.2007 05:00:00.000 GMT+0800,123.400,123.480,121.720,121.730,4714774.8287
11.07.2007 05:00:00.000 GMT+0800,121.720,122.520,120.990,122.470,5823419.711199998
12.07.2007 05:00:00.000 GMT+0800,122.470,122.590,121.825,122.410,4121541.6796999997
13.07.2007 05:00:00.000 GMT+0800,122.410,122.620,121.900,121.910,3849541.2835999997
14.07.2007 05:00:00.000 GMT+0800,121.910,121.910,121.910,121.910,0
15.07.2007 05:00:00.000 GMT+0800,121.910,121.910,121.910,121.910,0
16.07.2007 05:00:00.000 GMT+0800,121.948,122.180,121.545,121.890,2927550.9437
17.07.2007 05:00:00.000 GMT+0800,121.880,122.410,121.690,122.320,3588643.0061000003
18.07.2007 05:00:00.000 GMT+0800,122.320,122.330,121.580,121.940,4627461.2503
19.07.2007 05:00:00.000 GMT+0800,121.930,122.180,121.730,122.000,3651281.344
20.07.2007 05:00:00.000 GMT+0800,122.000,122.440,120.870,121.260,4456873.5627999995
21.07.2007 05:00:00.000 GMT+0800,121.260,121.260,121.260,121.260,0
22.07.2007 05:00:00.000 GMT+0800,121.260,121.260,121.260,121.260,0
23.07.2007 05:00:00.000 GMT+0800,121.600,121.680,120.800,121.100,3534146.6076
24.07.2007 05:00:00.000 GMT+0800,121.100,121.140,120.020,120.250,4012252.9494999996
25.07.2007 05:00:00.000 GMT+0800,120.250,120.640,119.805,120.490,4708380.133400001
26.07.2007 05:00:00.000 GMT+0800,120.480,120.740,118.510,118.660,4675902.273899999
27.07.2007 05:00:00.000 GMT+0800,118.660,119.290,118.010,118.600,5197392.5434
28.07.2007 05:00:00.000 GMT+0800,118.600,118.600,118.600,118.600,0
29.07.2007 05:00:00.000 GMT+0800,118.600,118.600,118.600,118.600,0
30.07.2007 05:00:00.000 GMT+0800,118.470,119.170,118.020,119.050,4399464.402499999
31.07.2007 05:00:00.000 GMT+0800,119.040,119.490,118.430,118.600,4528370.7032
01.08.2007 05:00:00.000 GMT+0800,118.600,118.990,117.600,118.940,4885169.164399999
02.08.2007 05:00:00.000 GMT+0800,118.930,119.370,118.330,119.200,3666764.5392999994
03.08.2007 05:00:00.000 GMT+0800,119.200,119.310,117.940,118.030,3433975.6955999997
04.08.2007 05:00:00.000 GMT+0800,118.030,118.030,118.030,118.030,0
05.08.2007 05:00:00.000 GMT+0800,118.030,118.030,118.030,118.030,0
06.08.2007 05:00:00.000 GMT+0800,117.543,119.100,117.180,118.870,4208062.453499999
07.08.2007 05:00:00.000 GMT+0800,118.870,118.970,117.970,118.820,3551728.9688999993
08.08.2007 05:00:00.000 GMT+0800,118.810,119.830,118.700,119.710,3650784.9259
09.08.2007 05:00:00.000 GMT+0800,119.710,119.760,118.140,118.140,4368831.6409
10.08.2007 05:00:00.000 GMT+0800,118.140,118.740,117.205,118.350,4980657.351700001
11.08.2007 05:00:00.000 GMT+0800,118.350,118.350,118.350,118.350,0
12.08.2007 05:00:00.000 GMT+0800,118.350,118.350,118.350,118.350,0
13.08.2007 05:00:00.000 GMT+0800,118.204,118.570,117.680,118.230,4207393.851799999
14.08.2007 05:00:00.000 GMT+0800,118.230,118.520,117.550,117.560,5020212.7502
15.08.2007 05:00:00.000 GMT+0800,117.560,117.650,116.560,116.600,5753608.9947
16.08.2007 05:00:00.000 GMT+0800,116.600,116.740,111.990,113.860,5021994.93
17.08.2007 05:00:00.000 GMT+0800,113.870,114.900,111.590,114.340,3988252.6977000004
18.08.2007 05:00:00.000 GMT+0800,114.340,114.340,114.340,114.340,0
19.08.2007 05:00:00.000 GMT+0800,114.340,114.340,114.340,114.340,0
20.08.2007 05:00:00.000 GMT+0800,114.160,115.500,113.660,114.880,4603372.2504
21.08.2007 05:00:00.000 GMT+0800,114.880,115.240,114.010,114.420,3799039.2463999996
22.08.2007 05:00:00.000 GMT+0800,114.420,115.460,113.980,115.320,3521473.3965
23.08.2007 05:00:00.000 GMT+0800,115.320,117.140,115.290,116.180,3767616.7306
24.08.2007 05:00:00.000 GMT+0800,116.180,116.490,115.520,116.420,3585008.6525
25.08.2007 05:00:00.000 GMT+0800,116.420,116.420,116.420,116.420,0
26.08.2007 05:00:00.000 GMT+0800,116.420,116.420,116.420,116.420,0
27.08.2007 05:00:00.000 GMT+0800,116.405,116.750,115.850,115.850,2601049.7109999997
28.08.2007 05:00:00.000 GMT+0800,115.850,115.860,114.200,114.250,3694304.3282999997
29.08.2007 05:00:00.000 GMT+0800,114.250,116.250,113.855,116.160,4099939.5665
30.08.2007 05:00:00.000 GMT+0800,116.160,116.240,115.200,115.850,3987751.4886
31.08.2007 05:00:00.000 GMT+0800,115.840,116.610,115.480,115.750,3194560.3360999995
01.09.2007 05:00:00.000 GMT+0800,115.750,115.750,115.730,115.730,0
02.09.2007 05:00:00.000 GMT+0800,115.730,115.730,115.730,115.730,0
03.09.2007 05:00:00.000 GMT+0800,115.678,116.110,115.660,115.940,1532898.2521
04.09.2007 05:00:00.000 GMT+0800,115.940,116.420,115.330,116.320,3387577.2600999996
05.09.2007 05:00:00.000 GMT+0800,116.320,116.470,114.975,115.270,4354145.7309
06.09.2007 05:00:00.000 GMT+0800,115.270,115.560,114.810,115.370,2980797.4419000004
07.09.2007 05:00:00.000 GMT+0800,115.370,115.650,113.120,113.360,3644760.0487999995
08.09.2007 05:00:00.000 GMT+0800,113.360,113.360,113.360,113.360,0
09.09.2007 05:00:00.000 GMT+0800,113.360,113.360,113.360,113.360,0
10.09.2007 05:00:00.000 GMT+0800,113.035,113.995,112.600,113.710,2015164.0177
11.09.2007 05:00:00.000 GMT+0800,113.710,114.370,113.380,114.250,2835619.3399
12.09.2007 05:00:00.000 GMT+0800,114.250,114.380,113.770,114.220,2824250.6681999997
13.09.2007 05:00:00.000 GMT+0800,114.220,115.490,114.080,115.070,2789019.3284999994
14.09.2007 05:00:00.000 GMT+0800,115.070,115.390,114.360,115.340,2297840.3097
15.09.2007 05:00:00.000 GMT+0800,115.340,115.340,115.340,115.340,0
16.09.2007 05:00:00.000 GMT+0800,115.340,115.340,115.340,115.340,0
17.09.2007 05:00:00.000 GMT+0800,115.214,115.380,114.660,115.110,1796191.7948999999
18.09.2007 05:00:00.000 GMT+0800,115.090,116.370,114.780,116.060,2024940.7491000001
19.09.2007 05:00:00.000 GMT+0800,116.010,116.320,115.655,116.080,2231663.6887
20.09.2007 05:00:00.000 GMT+0800,116.060,116.070,113.985,114.730,2065941.0558999998
21.09.2007 05:00:00.000 GMT+0800,114.710,115.850,114.530,115.470,1724752.5790999997
22.09.2007 05:00:00.000 GMT+0800,115.470,115.470,115.470,115.470,0
23.09.2007 05:00:00.000 GMT+0800,115.470,115.470,115.470,115.470,0
24.09.2007 05:00:00.000 GMT+0800,115.380,115.412,114.645,114.860,1425179.6113
25.09.2007 05:00:00.000 GMT+0800,114.860,114.980,114.025,114.770,1614942.4064
26.09.2007 05:00:00.000 GMT+0800,114.770,115.740,114.530,115.540,1330583.1875
27.09.2007 05:00:00.000 GMT+0800,115.520,115.890,115.115,115.610,1355490.3616
28.09.2007 05:00:00.000 GMT+0800,115.610,115.645,114.670,114.780,1562243.6982999998
29.09.2007 05:00:00.000 GMT+0800,114.780,114.780,114.780,114.780,0
30.09.2007 05:00:00.000 GMT+0800,114.780,114.780,114.780,114.780,0
01.10.2007 05:00:00.000 GMT+0800,114.743,116.060,114.704,115.730,1281026.3535999998
02.10.2007 05:00:00.000 GMT+0800,115.720,115.990,115.280,115.730,1284017.7823
03.10.2007 05:00:00.000 GMT+0800,115.720,116.775,115.555,116.740,1566825.3233
04.10.2007 05:00:00.000 GMT+0800,116.730,116.760,116.270,116.430,1604374.5887
05.10.2007 05:00:00.000 GMT+0800,116.430,117.260,116.345,116.970,1348311.0197
06.10.2007 05:00:00.000 GMT+0800,116.970,116.970,116.970,116.970,0
07.10.2007 05:00:00.000 GMT+0800,116.970,116.970,116.970,116.970,0
08.10.2007 05:00:00.000 GMT+0800,116.986,117.605,116.926,117.400,916513.5790000001
09.10.2007 05:00:00.000 GMT+0800,117.400,117.490,116.810,117.120,1718203.0313
10.10.2007 05:00:00.000 GMT+0800,117.120,117.530,116.960,117.230,2491962.088
11.10.2007 05:00:00.000 GMT+0800,117.230,117.790,117.010,117.250,1867000.6679
12.10.2007 05:00:00.000 GMT+0800,117.260,117.690,117.140,117.590,1810289.6054999998
13.10.2007 05:00:00.000 GMT+0800,117.590,117.590,117.590,117.590,0
14.10.2007 05:00:00.000 GMT+0800,117.590,117.590,117.590,117.590,0
15.10.2007 05:00:00.000 GMT+0800,117.523,117.950,117.110,117.380,2644990.4587999997
16.10.2007 05:00:00.000 GMT+0800,117.380,117.460,116.445,116.910,2261759.0628
17.10.2007 05:00:00.000 GMT+0800,116.900,117.190,116.165,116.635,1747468.9297
18.10.2007 05:00:00.000 GMT+0800,116.645,116.690,115.280,115.620,1639674.3867000001
19.10.2007 05:00:00.000 GMT+0800,115.610,115.720,114.485,114.485,2087251.8322
20.10.2007 05:00:00.000 GMT+0800,114.485,114.485,114.485,114.485,0
21.10.2007 05:00:00.000 GMT+0800,114.485,114.485,114.485,114.485,0
22.10.2007 05:00:00.000 GMT+0800,114.100,114.625,113.250,114.535,3925845.8636
23.10.2007 05:00:00.000 GMT+0800,114.530,115.030,114.175,114.760,3492532.7188999997
24.10.2007 05:00:00.000 GMT+0800,114.760,114.960,113.805,114.250,3815536.6723999996
25.10.2007 05:00:00.000 GMT+0800,114.250,114.570,113.760,114.170,3853886.2816999997
26.10.2007 05:00:00.000 GMT+0800,114.160,114.580,113.910,114.190,2875936.4572
27.10.2007 05:00:00.000 GMT+0800,114.190,114.190,114.190,114.190,0
28.10.2007 05:00:00.000 GMT+0800,114.190,114.190,114.190,114.190,0
29.10.2007 05:00:00.000 GMT+0800,114.130,114.900,113.995,114.650,3175314.2580999997
30.10.2007 05:00:00.000 GMT+0800,114.650,115.015,114.380,114.625,3966261.6098999996
31.10.2007 05:00:00.000 GMT+0800,114.625,115.500,114.530,115.430,3880796.5393
01.11.2007 05:00:00.000 GMT+0800,115.430,115.920,114.480,114.655,3940345.516099999
02.11.2007 05:00:00.000 GMT+0800,114.655,115.420,114.365,114.815,3585418.172099999
03.11.2007 05:00:00.000 GMT+0800,114.815,114.815,114.815,114.815,0
04.11.2007 05:00:00.000 GMT+0800,114.815,114.815,114.815,114.815,0
05.11.2007 06:00:00.000 GMT+0800,114.760,114.810,114.020,114.525,3602849.281499999
06.11.2007 06:00:00.000 GMT+0800,114.505,114.780,114.260,114.715,1812115.6035000002
07.11.2007 06:00:00.000 GMT+0800,114.715,114.780,112.605,112.605,1657658.0117999997
08.11.2007 06:00:00.000 GMT+0800,112.615,113.370,112.045,112.575,1773173.3242999997
09.11.2007 06:00:00.000 GMT+0800,112.575,112.880,110.500,110.639,1380514.6357
10.11.2007 06:00:00.000 GMT+0800,110.639,110.639,110.639,110.639,0
11.11.2007 06:00:00.000 GMT+0800,110.639,110.639,110.639,110.639,0
12.11.2007 06:00:00.000 GMT+0800,110.240,110.780,109.110,109.380,1650450.3613999998
13.11.2007 06:00:00.000 GMT+0800,109.380,110.970,109.215,110.875,1670584.6523000004
14.11.2007 06:00:00.000 GMT+0800,110.875,111.750,110.755,111.300,1677270.5977999999
15.11.2007 06:00:00.000 GMT+0800,111.300,111.680,110.195,110.280,1769972.7696000002
16.11.2007 06:00:00.000 GMT+0800,110.280,111.330,109.765,111.040,1778963.3761
17.11.2007 06:00:00.000 GMT+0800,111.040,111.040,111.040,111.040,0
18.11.2007 06:00:00.000 GMT+0800,111.040,111.040,111.040,111.040,0
19.11.2007 06:00:00.000 GMT+0800,110.844,111.070,109.730,109.740,2470294.7170999995
20.11.2007 06:00:00.000 GMT+0800,109.750,110.570,109.510,109.960,2173451.2578
21.11.2007 06:00:00.000 GMT+0800,109.950,109.975,108.255,108.390,1198795.3730000001
22.11.2007 06:00:00.000 GMT+0800,108.390,109.165,108.295,108.420,625701.9552
23.11.2007 06:00:00.000 GMT+0800,108.420,108.605,107.545,108.235,720329.4578999999
24.11.2007 06:00:00.000 GMT+0800,108.235,108.235,108.235,108.235,0
25.11.2007 06:00:00.000 GMT+0800,108.235,108.235,108.235,108.235,0
26.11.2007 06:00:00.000 GMT+0800,108.390,108.780,107.215,107.400,1245459.9980999997
27.11.2007 06:00:00.000 GMT+0800,107.400,109.145,107.275,108.950,1232258.7908
28.11.2007 06:00:00.000 GMT+0800,108.950,110.480,108.255,110.000,2310639.1407999997
29.11.2007 06:00:00.000 GMT+0800,110.000,110.305,109.470,109.900,1223683.0060000003
30.11.2007 06:00:00.000 GMT+0800,109.910,111.220,109.650,111.205,1458622.6583
01.12.2007 06:00:00.000 GMT+0800,111.205,111.205,111.055,111.055,0
02.12.2007 06:00:00.000 GMT+0800,111.055,111.055,111.055,111.055,0
03.12.2007 06:00:00.000 GMT+0800,111.010,111.037,110.130,110.460,486957.7178
04.12.2007 06:00:00.000 GMT+0800,110.440,110.540,109.555,109.860,491912.7148
05.12.2007 06:00:00.000 GMT+0800,109.850,110.960,109.695,110.900,615963.9689
06.12.2007 06:00:00.000 GMT+0800,110.870,111.460,110.620,111.300,370469.4233999999
07.12.2007 06:00:00.000 GMT+0800,111.300,111.785,111.165,111.655,494725.3452
08.12.2007 06:00:00.000 GMT+0800,111.655,111.655,111.655,111.655,0
09.12.2007 06:00:00.000 GMT+0800,111.655,111.655,111.655,111.655,0
10.12.2007 06:00:00.000 GMT+0800,111.415,111.880,111.345,111.680,868937.2407000001
11.12.2007 06:00:00.000 GMT+0800,111.680,112.135,110.475,110.640,703333.8857000001
12.12.2007 06:00:00.000 GMT+0800,110.640,112.465,110.580,112.220,1438543.7578
13.12.2007 06:00:00.000 GMT+0800,112.220,112.450,111.405,112.230,574496.8641999998
14.12.2007 06:00:00.000 GMT+0800,112.230,113.585,112.190,113.242,981111.0615
15.12.2007 06:00:00.000 GMT+0800,113.242,113.242,113.242,113.242,0
16.12.2007 06:00:00.000 GMT+0800,113.242,113.242,113.242,113.242,0
17.12.2007 06:00:00.000 GMT+0800,113.463,113.493,112.825,112.930,842504.9071
18.12.2007 06:00:00.000 GMT+0800,112.920,113.530,112.740,113.370,705176.476
19.12.2007 06:00:00.000 GMT+0800,113.370,113.495,112.735,113.410,833383.7914000002
20.12.2007 06:00:00.000 GMT+0800,113.400,113.400,112.800,113.125,834642.2618999998
21.12.2007 06:00:00.000 GMT+0800,113.130,114.229,112.935,113.968,600405.7725000001
22.12.2007 06:00:00.000 GMT+0800,113.968,113.968,113.968,113.968,0
23.12.2007 06:00:00.000 GMT+0800,113.968,113.968,113.968,113.968,0
24.12.2007 06:00:00.000 GMT+0800,114.115,114.484,113.947,114.271,183119.7812
25.12.2007 06:00:00.000 GMT+0800,114.267,114.301,113.864,114.113,298388.09169999993
26.12.2007 06:00:00.000 GMT+0800,114.103,114.370,113.895,114.310,350664.65329999995
27.12.2007 06:00:00.000 GMT+0800,114.300,114.660,113.575,113.700,827816.5459999997
28.12.2007 06:00:00.000 GMT+0800,113.710,114.015,112.245,112.245,649147.0162
29.12.2007 06:00:00.000 GMT+0800,112.245,112.245,112.245,112.245,0
